year,month,day,checklists,contributors,species
1948,5,29,1,4,26
1948,5,30,50,8,93
1948,5,31,1,4,65
1948,6,1,1,3,18
1948,6,2,0,2,3
1948,6,3,0,2,3
1948,6,5,11,8,72
1948,6,6,2,4,56
1948,6,7,1,3,17
1948,6,8,1,5,17
1948,6,9,0,1,1
1948,6,10,1,6,10
1948,6,11,1,3,16
1948,6,12,0,3,3
1948,6,13,0,3,4
1948,6,14,0,2,3
1948,6,15,0,4,8
1948,6,16,1,4,58
1948,6,17,0,4,3
1948,6,18,1,4,12
1948,6,19,0,3,3
1948,6,20,2,5,74
1948,6,21,0,3,4
1948,6,22,1,4,8
1948,6,24,0,4,4
1948,6,25,0,2,2
1948,6,26,2,4,46
1948,6,27,1,5,11
1948,6,28,0,3,3
1948,6,29,0,1,2
1948,6,30,0,1,2
1948,7,1,0,4,4
1948,7,2,0,2,2
1948,7,3,1,2,4
1948,7,4,5,8,76
1948,7,5,1,3,67
1948,7,7,0,2,2
1948,7,8,0,2,2
1948,7,9,0,3,9
1948,7,10,1,3,15
1948,7,11,1,2,36
1948,7,12,0,1,3
1948,7,13,0,4,5
1948,7,14,0,4,5
1948,7,15,0,5,4
1948,7,16,0,3,3
1948,7,17,0,3,7
1948,7,18,1,4,51
1948,7,19,0,3,3
1948,7,20,0,4,4
1948,7,21,2,3,12
1948,7,22,0,3,4
1948,7,23,0,3,4
1948,7,24,0,3,3
1948,7,25,1,2,41
1948,7,27,0,1,1
1948,7,28,0,1,1
1948,7,30,0,1,1
1948,7,31,0,2,1
1948,8,1,3,5,64
1948,8,2,0,3,3
1948,8,3,0,1,2
1948,8,4,0,3,3
1948,8,5,0,6,7
1948,8,6,0,2,3
1948,8,7,0,1,1
1948,8,8,0,4,5
1948,8,10,0,2,3
1948,8,11,0,3,7
1948,8,12,0,3,6
1948,8,13,0,1,1
1948,8,14,0,1,2
1948,8,15,2,3,47
1948,8,17,0,2,4
1948,8,18,0,3,2
1948,8,19,2,3,57
1948,8,21,0,4,6
1948,8,22,2,4,43
1948,8,23,0,4,5
1948,8,24,0,2,2
1948,8,25,0,1,3
1948,8,26,0,2,2
1948,8,27,0,3,8
1948,8,28,0,1,2
1948,8,29,0,5,4
1948,8,30,0,1,2
1948,8,31,0,5,11
1948,9,1,0,3,3
1948,9,2,0,3,4
1948,9,3,1,4,9
1948,9,4,2,5,42
1948,9,5,1,4,5
1948,9,6,1,3,5
1948,9,7,0,1,1
1948,9,8,1,2,10
1948,9,9,0,2,3
1948,9,10,0,1,1
1948,9,11,4,5,68
1948,9,12,2,8,85
1948,9,13,1,4,11
1948,9,14,1,4,15
1948,9,15,1,5,14
1948,9,16,1,4,15
1948,9,17,1,3,20
1948,9,18,1,5,40
1948,9,19,1,3,24
1948,9,20,2,5,37
1948,9,21,1,3,16
1948,9,22,1,3,16
1948,9,23,1,3,17
1948,9,24,1,3,17
1948,9,25,1,5,36
1948,9,26,2,5,23
1948,9,27,1,1,8
1948,9,28,1,2,13
1948,9,29,1,4,11
1948,9,30,1,1,6
1948,10,1,1,1,10
1948,10,2,1,3,47
1948,10,3,1,6,11
1948,10,4,2,7,45
1948,10,5,1,2,9
1948,10,6,1,2,6
1948,10,7,1,1,4
1948,10,8,1,2,9
1948,10,9,1,5,37
1948,10,10,1,6,72
1948,10,11,1,3,13
1948,10,12,1,4,15
1948,10,13,1,3,14
1948,10,14,2,3,8
1948,10,15,2,5,15
1948,10,16,0,6,9
1948,10,17,1,6,44
1948,10,18,1,4,13
1948,10,19,1,4,10
1948,10,20,1,3,12
1948,10,21,1,2,14
1948,10,22,1,2,6
1948,10,23,0,3,4
1948,10,24,0,1,1
1948,10,25,1,2,7
1948,10,26,1,3,6
1948,10,27,1,4,14
1948,10,28,0,3,7
1948,10,29,0,3,1
1948,10,30,0,8,11
1948,10,31,0,3,3
1948,11,1,1,4,6
1948,11,2,1,3,10
1948,11,3,1,2,7
1948,11,4,1,1,8
1948,11,5,1,2,6
1948,11,6,1,3,26
1948,11,7,0,4,9
1948,11,8,1,3,9
1948,11,11,0,2,2
1948,11,12,0,1,4
1948,11,13,0,3,3
1948,11,14,1,1,31
1948,11,15,1,3,9
1948,11,16,1,1,5
1948,11,18,1,3,3
1948,11,19,0,3,3
1948,11,20,2,5,38
1948,11,21,0,1,1
1948,11,22,0,1,1
1948,11,23,0,2,2
1948,11,24,0,1,2
1948,11,25,1,1,18
1948,11,26,0,4,5
1948,11,27,0,2,3
1948,11,28,1,4,28
1948,11,29,1,2,7
1948,12,1,0,2,3
1948,12,2,0,1,0
1948,12,3,0,3,6
1948,12,4,0,1,1
1948,12,5,1,5,12
1948,12,6,0,3,5
1948,12,7,0,2,6
1948,12,8,0,2,4
1948,12,9,0,1,3
1948,12,10,0,1,0
1948,12,11,0,5,7
1948,12,12,0,1,2
1948,12,13,0,1,1
1948,12,15,0,4,5
1948,12,16,0,3,21
1948,12,17,1,1,25
1948,12,19,2,4,36
1948,12,20,0,1,1
1948,12,21,0,2,2
1948,12,22,0,1,1
1948,12,24,1,4,26
1948,12,25,0,2,1
1948,12,26,3,6,38
1948,12,27,0,1,1
1948,12,29,0,2,2
1948,12,30,0,2,2
1949,1,1,5,7,44
1949,1,2,4,7,55
1949,1,3,0,2,3
1949,1,4,0,1,1
1949,1,5,0,1,1
1949,1,8,2,6,54
1949,1,9,0,3,9
1949,1,10,0,1,1
1949,1,12,0,1,1
1949,1,15,0,3,3
1949,1,16,1,4,26
1949,1,17,0,1,1
1949,1,18,0,1,1
1949,1,19,0,2,2
1949,1,20,0,1,1
1949,1,21,0,1,2
1949,1,22,0,2,9
1949,1,23,1,4,23
1949,1,25,0,1,1
1949,1,26,0,1,1
1949,1,27,0,1,1
1949,1,28,0,1,3
1949,1,30,1,2,3
1949,1,31,0,3,4
1949,2,1,0,2,3
1949,2,2,0,1,1
1949,2,4,1,1,1
1949,2,5,0,5,12
1949,2,6,0,2,7
1949,2,7,1,2,7
1949,2,8,1,2,9
1949,2,9,1,3,10
1949,2,10,1,2,12
1949,2,11,0,2,8
1949,2,12,2,6,23
1949,2,13,3,4,29
1949,2,14,0,1,1
1949,2,15,2,2,6
1949,2,16,1,3,7
1949,2,17,0,1,4
1949,2,18,0,3,7
1949,2,19,0,6,10
1949,2,20,3,3,27
1949,2,21,0,4,2
1949,2,22,0,1,1
1949,2,23,1,1,1
1949,2,24,1,1,7
1949,2,25,1,1,3
1949,2,26,0,5,12
1949,2,27,0,6,35
1949,2,28,0,2,6
1949,3,1,1,3,7
1949,3,2,1,4,12
1949,3,3,0,3,5
1949,3,4,0,2,3
1949,3,5,2,5,39
1949,3,6,3,8,32
1949,3,7,1,2,7
1949,3,8,1,3,12
1949,3,9,2,6,24
1949,3,10,0,3,6
1949,3,11,1,3,6
1949,3,12,2,6,27
1949,3,13,3,4,29
1949,3,14,1,3,10
1949,3,15,1,2,10
1949,3,16,1,2,8
1949,3,17,1,3,8
1949,3,18,0,2,4
1949,3,19,0,5,8
1949,3,20,1,8,38
1949,3,21,1,3,26
1949,3,22,1,3,13
1949,3,23,1,5,18
1949,3,24,0,2,10
1949,3,25,1,3,21
1949,3,26,0,1,8
1949,3,27,5,9,85
1949,3,28,2,5,29
1949,3,29,0,4,20
1949,3,30,2,3,31
1949,3,31,1,4,11
1949,4,1,1,7,19
1949,4,2,5,8,80
1949,4,3,9,9,91
1949,4,4,3,5,25
1949,4,5,3,7,51
1949,4,6,1,1,4
1949,4,7,3,7,36
1949,4,8,4,7,39
1949,4,9,3,6,52
1949,4,10,9,13,65
1949,4,11,2,6,37
1949,4,12,4,6,54
1949,4,13,1,5,30
1949,4,14,2,6,39
1949,4,15,4,7,36
1949,4,16,4,6,89
1949,4,17,6,7,62
1949,4,18,3,8,40
1949,4,19,5,7,39
1949,4,20,6,10,95
1949,4,21,3,6,48
1949,4,22,4,10,68
1949,4,23,4,15,113
1949,4,24,8,15,107
1949,4,25,3,7,57
1949,4,26,4,8,98
1949,4,27,4,8,93
1949,4,28,4,9,55
1949,4,29,3,7,60
1949,4,30,3,7,67
1949,5,1,7,14,103
1949,5,2,4,8,78
1949,5,3,6,9,90
1949,5,4,3,10,88
1949,5,5,3,10,82
1949,5,6,5,10,80
1949,5,7,6,13,128
1949,5,8,19,13,91
1949,5,9,5,7,36
1949,5,10,3,7,52
1949,5,11,2,6,41
1949,5,12,5,9,91
1949,5,13,4,10,61
1949,5,14,6,12,119
1949,5,15,9,18,150
1949,5,16,4,7,92
1949,5,17,6,8,95
1949,5,18,3,6,73
1949,5,19,2,5,26
1949,5,20,4,12,54
1949,5,21,2,10,44
1949,5,22,1,8,37
1949,5,23,4,8,45
1949,5,24,2,8,32
1949,5,25,2,6,33
1949,5,26,3,5,35
1949,5,27,3,6,46
1949,5,28,3,9,50
1949,5,29,3,6,48
1949,5,30,4,9,62
1949,5,31,2,4,18
1949,6,1,1,3,18
1949,6,2,2,3,23
1949,6,3,2,5,34
1949,6,4,2,7,26
1949,6,5,3,5,41
1949,6,6,2,4,31
1949,6,7,2,3,21
1949,6,8,3,6,34
1949,6,9,1,2,15
1949,6,10,1,4,29
1949,6,11,1,4,19
1949,6,12,2,5,22
1949,6,13,3,8,20
1949,6,14,1,6,28
1949,6,15,1,5,28
1949,6,16,3,5,32
1949,6,17,2,6,30
1949,6,18,3,10,38
1949,6,19,1,6,25
1949,6,20,1,3,16
1949,6,21,1,2,21
1949,6,22,4,5,34
1949,6,23,1,6,24
1949,6,24,2,6,31
1949,6,25,2,6,32
1949,6,26,1,4,21
1949,6,27,3,6,41
1949,6,28,3,6,41
1949,6,29,1,4,17
1949,6,30,1,7,30
1949,7,1,3,8,40
1949,7,2,2,6,31
1949,7,3,4,7,71
1949,7,4,2,5,64
1949,7,5,1,4,17
1949,7,6,1,6,26
1949,7,7,3,5,38
1949,7,8,1,3,20
1949,7,9,1,5,22
1949,7,10,4,5,66
1949,7,11,1,3,27
1949,7,12,3,6,34
1949,7,13,1,2,24
1949,7,14,0,2,12
1949,7,15,1,6,32
1949,7,16,0,4,14
1949,7,17,3,5,73
1949,7,18,0,3,14
1949,7,19,0,3,19
1949,7,20,0,4,18
1949,7,21,0,2,13
1949,7,22,0,3,19
1949,7,23,1,5,24
1949,7,24,4,5,50
1949,7,25,1,6,21
1949,7,26,0,1,16
1949,7,27,1,3,22
1949,7,28,1,5,15
1949,7,29,1,5,23
1949,7,30,4,4,78
1949,7,31,1,6,36
1949,8,1,2,5,29
1949,8,2,1,4,29
1949,8,3,1,4,26
1949,8,4,1,3,25
1949,8,5,0,4,8
1949,8,6,0,4,26
1949,8,7,1,5,29
1949,8,8,1,3,20
1949,8,9,1,3,30
1949,8,10,1,2,22
1949,8,11,1,2,27
1949,8,12,2,3,17
1949,8,13,2,3,29
1949,8,14,0,4,19
1949,8,15,0,5,20
1949,8,16,1,3,13
1949,8,17,1,3,18
1949,8,18,1,4,9
1949,8,19,1,2,16
1949,8,20,3,5,16
1949,8,21,3,8,78
1949,8,22,0,3,20
1949,8,24,0,3,17
1949,8,25,1,4,20
1949,8,26,1,4,23
1949,8,27,0,2,11
1949,8,28,4,4,88
1949,8,29,0,2,15
1949,8,30,0,5,26
1949,8,31,1,3,16
1949,9,1,1,3,20
1949,9,2,2,3,31
1949,9,3,5,6,91
1949,9,4,2,6,30
1949,9,5,5,5,78
1949,9,6,1,6,24
1949,9,7,2,7,23
1949,9,8,2,6,23
1949,9,9,2,6,14
1949,9,10,2,10,43
1949,9,11,3,7,79
1949,9,12,2,6,29
1949,9,13,3,5,21
1949,9,14,3,5,18
1949,9,15,2,7,17
1949,9,16,3,5,17
1949,9,17,2,8,23
1949,9,18,4,6,72
1949,9,19,3,4,47
1949,9,20,4,6,23
1949,9,21,3,5,19
1949,9,22,2,3,10
1949,9,23,2,3,12
1949,9,24,1,2,11
1949,9,25,3,6,56
1949,9,26,4,5,21
1949,9,27,1,5,17
1949,9,28,3,3,20
1949,9,29,2,3,20
1949,9,30,2,4,12
1949,10,1,2,6,63
1949,10,2,1,4,20
1949,10,3,3,6,15
1949,10,4,1,3,17
1949,10,5,6,7,22
1949,10,6,1,4,10
1949,10,7,2,3,8
1949,10,8,1,5,25
1949,10,9,5,9,90
1949,10,10,2,4,13
1949,10,11,2,3,17
1949,10,12,3,3,21
1949,10,13,3,7,26
1949,10,14,2,3,11
1949,10,15,1,5,14
1949,10,16,5,9,87
1949,10,17,2,3,13
1949,10,18,2,4,13
1949,10,19,1,5,13
1949,10,20,2,5,19
1949,10,21,2,5,14
1949,10,22,2,5,18
1949,10,23,1,8,47
1949,10,24,2,7,15
1949,10,25,2,4,21
1949,10,26,1,6,13
1949,10,27,0,2,10
1949,10,28,0,3,9
1949,10,29,0,1,7
1949,10,30,2,7,40
1949,10,31,1,4,8
1949,11,1,1,2,8
1949,11,2,1,3,12
1949,11,3,1,3,14
1949,11,4,1,3,9
1949,11,5,1,4,36
1949,11,6,0,1,10
1949,11,7,1,6,21
1949,11,8,1,3,9
1949,11,9,1,3,9
1949,11,10,1,4,11
1949,11,11,0,3,14
1949,11,12,2,5,54
1949,11,13,2,6,59
1949,11,14,0,2,10
1949,11,15,1,4,13
1949,11,16,1,5,15
1949,11,17,1,4,12
1949,11,18,1,5,14
1949,11,19,0,3,23
1949,11,20,0,5,12
1949,11,21,1,2,10
1949,11,22,1,3,15
1949,11,23,1,4,16
1949,11,24,0,2,10
1949,11,25,0,3,29
1949,11,26,0,3,26
1949,11,27,0,1,13
1949,11,28,1,5,14
1949,11,29,1,2,15
1949,11,30,0,3,13
1949,12,1,1,3,14
1949,12,2,1,5,16
1949,12,3,1,4,18
1949,12,4,1,4,15
1949,12,5,1,5,15
1949,12,6,1,2,10
1949,12,7,1,4,12
1949,12,8,1,6,18
1949,12,9,1,4,20
1949,12,10,1,6,22
1949,12,11,0,1,16
1949,12,12,1,3,10
1949,12,13,1,3,8
1949,12,14,1,3,13
1949,12,15,0,2,7
1949,12,16,1,3,17
1949,12,17,0,4,14
1949,12,18,0,2,9
1949,12,19,1,2,10
1949,12,20,0,2,9
1949,12,21,0,1,9
1949,12,22,0,1,8
1949,12,23,0,2,20
1949,12,24,0,2,12
1949,12,25,0,5,18
1949,12,26,2,9,52
1949,12,27,1,4,27
1949,12,28,3,6,36
1949,12,29,1,5,25
1949,12,30,0,2,11
1949,12,31,1,5,24
1950,1,1,8,14,58
1950,1,2,3,8,51
1950,1,3,0,4,20
1950,1,4,0,2,11
1950,1,5,0,1,8
1950,1,6,1,4,41
1950,1,7,1,5,40
1950,1,8,2,5,45
1950,1,9,1,3,9
1950,1,10,1,2,15
1950,1,11,1,2,14
1950,1,12,0,2,15
1950,1,13,0,2,10
1950,1,14,3,3,23
1950,1,15,3,5,40
1950,1,16,1,3,9
1950,1,17,0,3,9
1950,1,18,0,3,6
1950,1,19,0,1,14
1950,1,20,0,2,15
1950,1,21,1,3,25
1950,1,22,2,6,46
1950,1,23,0,2,8
1950,1,24,0,2,11
1950,1,25,0,4,12
1950,1,26,0,3,6
1950,1,27,0,3,12
1950,1,28,2,6,22
1950,1,29,2,4,44
1950,1,30,0,2,20
1950,1,31,0,1,10
1950,2,1,0,1,11
1950,2,2,0,3,13
1950,2,3,0,1,12
1950,2,4,0,5,31
1950,2,5,5,7,65
1950,2,6,1,3,19
1950,2,7,3,4,28
1950,2,8,0,2,11
1950,2,9,1,3,16
1950,2,10,0,5,14
1950,2,11,2,5,30
1950,2,12,5,4,71
1950,2,13,0,1,13
1950,2,14,0,4,14
1950,2,15,0,2,18
1950,2,16,1,3,16
1950,2,17,0,2,15
1950,2,18,1,7,36
1950,2,19,4,7,63
1950,2,20,1,2,14
1950,2,21,0,1,18
1950,2,22,2,3,21
1950,2,23,1,4,15
1950,2,24,0,2,17
1950,2,25,1,5,38
1950,2,26,3,5,50
1950,2,27,1,3,21
1950,2,28,0,1,17
1950,3,1,0,2,14
1950,3,2,1,2,20
1950,3,3,0,3,20
1950,3,4,3,7,57
1950,3,5,3,6,66
1950,3,6,0,1,16
1950,3,7,0,3,17
1950,3,8,1,4,21
1950,3,9,0,5,22
1950,3,10,1,6,22
1950,3,11,2,5,44
1950,3,12,4,8,66
1950,3,13,0,2,13
1950,3,14,1,4,22
1950,3,15,0,3,15
1950,3,16,0,2,17
1950,3,17,1,5,22
1950,3,18,3,3,44
1950,3,19,2,5,33
1950,3,20,0,4,27
1950,3,21,2,6,27
1950,3,22,3,5,44
1950,3,23,2,7,35
1950,3,24,2,4,43
1950,3,25,3,9,50
1950,3,26,6,13,76
1950,3,27,2,6,59
1950,3,28,1,6,47
1950,3,29,0,4,36
1950,3,30,0,5,31
1950,3,31,1,8,45
1950,4,1,4,10,77
1950,4,2,6,11,82
1950,4,3,2,7,50
1950,4,4,1,5,65
1950,4,5,1,4,43
1950,4,6,2,6,46
1950,4,7,3,6,71
1950,4,8,5,11,79
1950,4,9,8,7,91
1950,4,10,2,4,50
1950,4,11,3,8,60
1950,4,12,3,6,73
1950,4,13,2,6,45
1950,4,14,1,4,42
1950,4,15,3,8,67
1950,4,16,6,11,99
1950,4,17,1,6,53
1950,4,18,4,10,78
1950,4,19,1,5,63
1950,4,20,2,10,58
1950,4,21,2,7,84
1950,4,22,7,9,109
1950,4,23,6,15,98
1950,4,24,2,4,47
1950,4,25,3,11,38
1950,4,26,1,10,69
1950,4,27,1,9,71
1950,4,28,4,11,80
1950,4,29,5,11,109
1950,4,30,7,13,118
1950,5,1,2,10,79
1950,5,2,1,10,53
1950,5,3,3,9,97
1950,5,4,7,11,124
1950,5,5,3,11,96
1950,5,6,10,15,189
1950,5,7,8,17,165
1950,5,8,2,10,77
1950,5,9,5,16,109
1950,5,10,5,13,104
1950,5,11,8,14,127
1950,5,12,5,8,66
1950,5,13,5,15,153
1950,5,14,3,16,102
1950,5,15,5,11,67
1950,5,16,6,12,76
1950,5,17,4,11,124
1950,5,18,5,12,106
1950,5,19,6,11,130
1950,5,20,4,12,93
1950,5,21,9,14,94
1950,5,22,3,5,29
1950,5,23,4,11,46
1950,5,24,1,7,35
1950,5,25,5,7,52
1950,5,26,4,9,41
1950,5,27,5,8,93
1950,5,28,5,12,80
1950,5,29,2,7,29
1950,5,30,3,9,71
1950,5,31,1,2,17
1950,6,1,4,10,50
1950,6,2,0,3,19
1950,6,3,3,9,56
1950,6,4,6,12,109
1950,6,5,2,6,38
1950,6,6,1,5,44
1950,6,7,0,4,35
1950,6,8,1,5,34
1950,6,9,0,4,28
1950,6,10,1,5,25
1950,6,11,2,8,39
1950,6,12,2,8,81
1950,6,13,1,4,37
1950,6,14,1,6,53
1950,6,15,1,8,41
1950,6,16,0,3,27
1950,6,17,0,8,40
1950,6,18,4,6,71
1950,6,19,3,4,45
1950,6,20,3,4,47
1950,6,21,1,4,38
1950,6,22,1,5,23
1950,6,23,0,3,20
1950,6,24,1,4,40
1950,6,25,2,4,51
1950,6,26,0,2,19
1950,6,27,1,5,37
1950,6,28,3,8,57
1950,6,29,1,2,44
1950,6,30,3,7,37
1950,7,1,4,11,61
1950,7,2,1,5,33
1950,7,3,1,5,31
1950,7,4,5,10,81
1950,7,5,1,4,29
1950,7,6,1,4,27
1950,7,7,3,7,47
1950,7,8,2,3,46
1950,7,9,0,3,19
1950,7,10,0,4,24
1950,7,11,0,2,25
1950,7,12,0,6,29
1950,7,13,0,2,21
1950,7,14,0,5,21
1950,7,15,3,7,47
1950,7,16,3,6,66
1950,7,17,1,2,19
1950,7,18,0,4,35
1950,7,19,0,4,24
1950,7,20,0,2,24
1950,7,21,0,2,24
1950,7,22,1,4,27
1950,7,23,1,2,19
1950,7,24,0,3,4
1950,7,25,1,4,26
1950,7,26,0,1,2
1950,7,27,1,3,25
1950,7,28,0,2,2
1950,7,29,3,4,56
1950,7,30,2,5,51
1950,7,31,2,2,11
1950,8,1,3,8,30
1950,8,2,1,1,23
1950,8,3,1,4,13
1950,8,4,2,4,38
1950,8,5,1,3,27
1950,8,6,2,6,34
1950,8,7,1,2,27
1950,8,8,2,4,34
1950,8,9,1,5,24
1950,8,10,2,5,30
1950,8,11,2,6,33
1950,8,12,0,2,2
1950,8,13,5,8,64
1950,8,14,1,2,11
1950,8,15,1,4,35
1950,8,16,1,3,14
1950,8,17,2,5,39
1950,8,18,1,2,18
1950,8,19,2,4,43
1950,8,20,4,5,35
1950,8,21,1,4,25
1950,8,22,2,3,33
1950,8,23,2,4,42
1950,8,24,2,5,54
1950,8,25,1,2,29
1950,8,26,2,6,37
1950,8,27,3,6,65
1950,8,28,1,2,8
1950,8,29,1,3,9
1950,8,30,0,4,4
1950,8,31,1,5,38
1950,9,1,0,4,21
1950,9,2,1,4,28
1950,9,3,5,11,56
1950,9,4,1,5,13
1950,9,5,0,5,7
1950,9,6,0,2,13
1950,9,7,0,3,15
1950,9,8,0,4,19
1950,9,9,1,5,41
1950,9,10,4,9,67
1950,9,11,2,3,43
1950,9,12,1,3,31
1950,9,13,0,3,24
1950,9,14,0,4,18
1950,9,15,0,2,11
1950,9,16,7,7,77
1950,9,17,3,10,100
1950,9,18,0,1,15
1950,9,19,0,5,23
1950,9,20,0,6,18
1950,9,21,0,2,16
1950,9,22,0,3,17
1950,9,23,1,5,37
1950,9,24,3,8,54
1950,9,25,0,4,18
1950,9,26,0,2,14
1950,9,27,0,2,17
1950,9,28,0,2,15
1950,9,29,1,4,14
1950,9,30,1,2,36
1950,10,1,4,12,51
1950,10,2,0,2,11
1950,10,3,0,3,10
1950,10,4,1,3,16
1950,10,5,0,2,13
1950,10,6,0,3,14
1950,10,7,1,5,20
1950,10,8,4,6,74
1950,10,9,1,3,14
1950,10,10,1,7,15
1950,10,11,0,1,9
1950,10,12,0,3,14
1950,10,13,1,5,19
1950,10,14,3,8,64
1950,10,15,3,9,71
1950,10,16,0,5,13
1950,10,17,0,2,13
1950,10,18,0,3,17
1950,10,19,0,4,24
1950,10,20,1,4,17
1950,10,21,3,8,63
1950,10,22,4,10,77
1950,10,23,0,2,12
1950,10,24,0,2,15
1950,10,25,0,1,7
1950,10,26,0,2,10
1950,10,27,2,6,25
1950,10,28,0,4,15
1950,10,29,2,4,24
1950,10,30,0,4,6
1950,10,31,1,3,16
1950,11,1,1,4,14
1950,11,2,1,5,11
1950,11,3,1,3,5
1950,11,4,2,4,33
1950,11,5,8,9,55
1950,11,6,1,4,12
1950,11,7,1,3,9
1950,11,8,1,3,12
1950,11,9,1,1,4
1950,11,10,1,1,3
1950,11,11,4,8,61
1950,11,12,3,9,56
1950,11,13,1,5,18
1950,11,14,1,4,14
1950,11,15,1,6,15
1950,11,16,1,6,15
1950,11,17,2,4,16
1950,11,18,6,9,58
1950,11,19,8,13,87
1950,11,20,1,5,21
1950,11,21,1,5,16
1950,11,22,1,2,7
1950,11,23,5,8,56
1950,11,24,2,5,19
1950,11,25,5,9,34
1950,11,26,5,8,44
1950,11,27,1,6,13
1950,11,28,1,8,14
1950,11,29,1,4,11
1950,11,30,1,4,9
1950,12,1,1,2,4
1950,12,2,2,6,16
1950,12,3,3,8,41
1950,12,4,1,4,10
1950,12,5,1,2,13
1950,12,6,3,5,32
1950,12,7,2,2,4
1950,12,8,1,3,17
1950,12,9,3,8,39
1950,12,10,4,8,63
1950,12,11,1,2,7
1950,12,12,1,5,14
1950,12,13,1,5,13
1950,12,14,1,6,13
1950,12,15,1,5,14
1950,12,16,2,5,34
1950,12,17,5,7,66
1950,12,18,1,2,9
1950,12,19,2,3,36
1950,12,20,1,3,16
1950,12,21,2,4,40
1950,12,22,1,4,21
1950,12,23,1,7,33
1950,12,24,2,6,31
1950,12,25,3,4,50
1950,12,26,1,5,25
1950,12,27,1,4,22
1950,12,28,1,3,18
1950,12,29,2,3,38
1950,12,30,3,8,31
1950,12,31,8,10,76
1951,1,1,6,13,52
1951,1,2,1,3,17
1951,1,3,1,4,11
1951,1,4,1,6,15
1951,1,5,1,5,15
1951,1,6,3,6,30
1951,1,7,11,9,82
1951,1,8,1,3,12
1951,1,9,2,5,26
1951,1,10,2,7,23
1951,1,11,1,3,7
1951,1,12,1,3,14
1951,1,13,4,11,54
1951,1,14,8,13,82
1951,1,15,3,6,24
1951,1,16,1,2,16
1951,1,17,1,2,12
1951,1,18,1,3,13
1951,1,19,1,2,13
1951,1,20,3,6,27
1951,1,21,12,11,81
1951,1,22,2,3,28
1951,1,23,1,3,20
1951,1,24,2,4,23
1951,1,25,1,3,14
1951,1,26,0,1,10
1951,1,27,5,5,45
1951,1,28,7,5,57
1951,1,29,2,4,12
1951,1,30,1,4,15
1951,1,31,2,3,24
1951,2,1,3,5,21
1951,2,2,1,2,23
1951,2,3,1,5,41
1951,2,4,5,8,46
1951,2,5,1,6,15
1951,2,6,1,4,13
1951,2,7,0,2,9
1951,2,8,0,2,13
1951,2,9,1,6,16
1951,2,10,4,7,37
1951,2,11,9,6,69
1951,2,12,1,4,16
1951,2,13,1,5,24
1951,2,14,1,4,15
1951,2,15,3,3,19
1951,2,16,1,3,16
1951,2,17,3,6,32
1951,2,18,11,9,56
1951,2,19,1,3,17
1951,2,20,1,4,12
1951,2,21,1,4,18
1951,2,22,0,3,15
1951,2,23,1,4,15
1951,2,24,1,4,22
1951,2,25,12,12,85
1951,2,26,4,10,48
1951,2,27,1,4,21
1951,2,28,1,6,21
1951,3,1,2,5,22
1951,3,2,2,4,66
1951,3,3,4,6,47
1951,3,4,8,11,68
1951,3,5,2,7,42
1951,3,6,2,5,32
1951,3,7,1,4,20
1951,3,8,2,5,16
1951,3,9,1,3,22
1951,3,10,3,7,38
1951,3,11,6,8,65
1951,3,12,3,6,45
1951,3,13,1,5,27
1951,3,14,1,7,34
1951,3,15,1,5,26
1951,3,16,7,6,62
1951,3,17,8,7,55
1951,3,18,15,11,85
1951,3,19,4,5,25
1951,3,20,1,5,28
1951,3,21,1,4,32
1951,3,22,1,6,37
1951,3,23,2,6,26
1951,3,24,10,10,71
1951,3,25,5,8,64
1951,3,26,2,5,27
1951,3,27,2,4,36
1951,3,28,2,8,34
1951,3,29,2,8,46
1951,3,30,4,7,47
1951,3,31,11,9,93
1951,4,1,10,16,102
1951,4,2,4,8,66
1951,4,3,4,8,42
1951,4,4,2,8,65
1951,4,5,2,7,34
1951,4,6,4,8,54
1951,4,7,10,10,80
1951,4,8,9,14,108
1951,4,9,3,8,49
1951,4,10,1,8,46
1951,4,11,1,7,52
1951,4,12,1,5,41
1951,4,13,1,6,28
1951,4,14,9,13,112
1951,4,15,10,15,110
1951,4,16,3,8,49
1951,4,17,3,8,44
1951,4,18,2,12,62
1951,4,19,4,12,70
1951,4,20,2,9,56
1951,4,21,5,10,87
1951,4,22,5,9,112
1951,4,23,5,10,61
1951,4,24,5,10,84
1951,4,25,3,11,65
1951,4,26,2,9,52
1951,4,27,3,9,90
1951,4,28,11,13,131
1951,4,29,14,14,163
1951,4,30,4,14,90
1951,5,1,3,14,122
1951,5,2,2,10,71
1951,5,3,3,9,81
1951,5,4,3,12,46
1951,5,5,16,13,167
1951,5,6,9,16,159
1951,5,7,2,9,51
1951,5,8,3,7,56
1951,5,9,2,8,98
1951,5,10,1,9,31
1951,5,11,3,8,42
1951,5,12,10,13,148
1951,5,13,14,16,212
1951,5,14,2,7,66
1951,5,15,3,13,79
1951,5,16,6,11,100
1951,5,17,4,8,73
1951,5,18,4,15,102
1951,5,19,11,13,172
1951,5,20,7,11,90
1951,5,21,2,9,58
1951,5,22,4,9,67
1951,5,23,2,7,47
1951,5,24,1,8,47
1951,5,25,2,10,46
1951,5,26,6,11,130
1951,5,27,9,10,98
1951,5,28,2,7,34
1951,5,29,1,7,27
1951,5,30,2,8,37
1951,5,31,2,8,38
1951,6,1,4,14,40
1951,6,2,3,5,44
1951,6,3,12,10,127
