,speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
927,x00699,MacGillivray's x Mourning Warbler (hybrid),Geothlypis tolmiei x philadelphia,L268207,Melrose Woods,2020-09-26 10:34,1.0,34.4343548,-103.7991207,True,True,False,S74085283
928,whocra,Whooping Crane,Grus americana,L12371400,"61350, Ottawa US-IL (41.3254,-88.9660)",2020-09-26 09:44,1.0,41.325417,-88.965951,True,True,True,S74085095
929,murrel,murrelet sp.,Brachyramphus/Synthliboramphus sp.,L109542,Point No Point,2020-09-26 09:32,1.0,47.9118696,-122.5283182,True,False,False,S74087575
930,blknod,Black Noddy,Anous minutus,L12382907,"Kalalau Trail, Kapaʻa, Hawaii, US (22.221, -159.583)",2020-09-26 09:09,3.0,22.2212007,-159.5830961,True,False,True,S74150720
931,roster,Roseate Tern,Sterna dougallii,L2325228,Off Pamet Harbor,2020-09-26 09:00,2.0,41.9999786,-70.112772,True,False,True,S74073102
932,y01165,LeConte's/Nelson's Sparrow,Ammospiza leconteii/nelsoni,L603712,Mentor Marsh State Nature Preserve--Wake Robin,2020-09-26 09:00,1.0,41.7297856,-81.3189554,True,True,False,S74079491
933,y00337,Bronzed/Brown-headed Cowbird,Molothrus aeneus/ater,L4350377,National Butterfly Center--South of levee,2020-09-26 08:42,6.0,26.1738318,-98.3657885,True,False,False,S74073641
934,mergan1,merganser sp.,Mergellus/Lophodytes/Mergus sp.,L9967831,Tygart Lake Lodge,2020-09-26 08:30,4.0,39.3047135,-80.0227587,True,False,True,S74095129
935,booby1,booby sp.,Sula sp.,L433164,Silver Strand SB--beach & ocean,2020-09-26 08:30,1.0,32.6224634,-117.1380506,True,True,False,S74098404
936,y00471,Trumpeter/Tundra Swan,Cygnus buccinator/columbianus,L2915999,Paxson Lake Cmpgrnd (Richardson Hwy-MP F179.8),2020-09-26 08:19,12.0,62.8644515,-145.5477676,True,False,False,S74106612
937,kingfi1,kingfisher sp.,Alcedinidae sp.,L130766,Hornsby Bend (HOTE 037),2020-09-26 08:01,1.0,30.2181988,-97.6458054,True,False,False,S74077195
938,btmjay,Black-throated Magpie-Jay,Calocitta colliei,L418752,Tijuana River Valley Regional Park--Bird & Butterfly Garden,2020-09-26 07:58,4.0,32.5542929,-117.0857942,True,False,False,S74095846
939,tringa1,Tringa sp.,Tringa sp.,L1833369,Berlin Lake Bike Trail,2020-09-26 07:55,3.0,41.0237741,-81.0213294,True,False,False,S74078184
940,x00739,Anna's Hummingbird x Selasphorus sp. (hybrid),Calypte anna x Selasphorus sp.,L9817881,Home,2020-09-26 07:30,1.0,33.9990074,-117.8041415,True,True,True,S74096412
941,y00711,California/Gambel's Quail,Callipepla californica/gambelii,L675214,Borrego Springs--Resort and Country Club,2020-09-26 06:50,32.0,33.2427076,-116.3570166,True,False,False,S74091525
942,x00634,Yellow-bellied x Red-naped Sapsucker (hybrid),Sphyrapicus varius x nuchalis,L5750423,Rio Mesa Station (restricted access),2020-09-26 06:50,1.0,38.7992853,-109.2046978,True,True,False,S74099335
943,bcrfin,Brown-capped Rosy-Finch,Leucosticte australis,L267228,Mount Audubon Trail,2020-09-26 06:35,1.0,40.10204,-105.59224,True,False,False,S74093381
944,y00606,Cory's/Great Shearwater,Calonectris diomedea/Ardenna gravis,L364733,Race Point,2020-09-26 05:45,1.0,42.0691855,-70.2381706,True,False,False,S74077102
945,spinus1,Spinus sp.,Spinus sp.,L12005088,San Miguel Ranch,2020-09-25 18:25,1.0,32.6697515,-116.9903256,True,False,True,S74059913
946,y00329,Brown/Long-billed Thrasher,Toxostoma rufum/longirostre,L163665,San Antonio Botanical Garden,2020-09-25 18:00,1.0,29.4601113,-98.4572897,True,False,False,S74180949
947,blkfra,Black Francolin,Francolinus francolinus,L12312305,Port Allen Airport,2020-09-25 18:00,1.0,21.8967944,-159.6021308,True,False,True,S74060896
948,souwpw1,Mexican Whip-poor-will,Antrostomus arizonae,L12323203,"stakeout Eared Quetzal, FR42 between Sunny Flat and SWRS (2020)",2020-09-25 16:45,1.0,31.8815054,-109.1891165,True,False,False,S74093918
949,x00620,Nuttall's x Ladder-backed Woodpecker (hybrid),Dryobates nuttallii x scalaris,L863722,Joshua Tree NP--Black Rock Campground,2020-09-25 16:15,1.0,34.0738777,-116.3906316,True,False,False,S74105883
950,albatr1,albatross sp.,Diomedeidae sp.,L2349115,Cape Disappointment SP--North Head,2020-09-25 15:15,1.0,46.29863,-124.0775084,True,False,False,S74100666
951,ardea1,Ardea sp.,Ardea sp.,L933826,Cedarcrest Subdivision,2020-09-25 15:12,1.0,30.4306778,-91.0702819,True,True,True,S74054572
952,rail1,rail/crake sp.,Rallidae sp. (rail/crake sp.),L233562,East Boulder Trail--Teller Lakes,2020-09-25 14:00,1.0,40.0397737,-105.1425792,True,False,False,S74062683
953,y00483,White-winged/Yellow-chevroned Parakeet,Brotogeris versicolurus/chiriri,L12362931,"S Dixie Hwy, Homestead US-FL (25.5346,-80.4129)",2020-09-25 11:47,10.0,25.534589,-80.412887,True,False,True,S74035503
954,y00488,Orchard/Hooded Oriole,Icterus spurius/cucullatus,L374642,"Pt. Pinos--general (sea & shore Coral to Jewell, Crespi Pond, cypresses etc)",2020-09-25 09:55,1.0,36.6366173,-121.9337591,True,False,False,S74040687
955,elepai,Hawaii Elepaio,Chasiempis sandwichensis,L12365845,"Upper Waiakea Forest Resv, Hilo US-HI (19.6769,-155.3844)",2020-09-25 09:21,1.0,19.676915,-155.384408,True,False,True,S74053286
956,iiwi,Iiwi,Drepanis coccinea,L880981,"Pu'u Maka'ala NAR, Army Road",2020-09-25 09:13,1.0,19.5651078,-155.231173,True,False,False,S74056806
957,x00006,American x Black Oystercatcher (hybrid),Haematopus palliatus x bachmani,L631718,Ventura Harbor--Marina Park,2020-09-25 09:12,1.0,34.2542014,-119.2683935,True,True,False,S74038560
958,aratin,large parakeet sp. (former Aratinga sp.),Eupsittula/Aratinga/Thectocercus/Psittacara sp.,L5725679,Point Loma residential--upper,2020-09-25 09:10,4.0,32.7157812,-117.2457612,True,False,False,S74054123
959,fepowl,Ferruginous Pygmy-Owl,Glaucidium brasilianum,L507911,King Ranch--Norias Division (Kenedy Co.),2020-09-25 08:09,1.0,26.7876524,-97.7707243,True,False,False,S74040833
960,tropar,Tropical Parula,Setophaga pitiayumi,L507911,King Ranch--Norias Division (Kenedy Co.),2020-09-25 08:09,1.0,26.7876524,-97.7707243,True,False,False,S74040833
961,x00623,Black-capped x Mountain Chickadee (hybrid),Poecile atricapillus x gambeli,L1145419,Corrales Bosque -- La Entrada - East Ella,2020-09-25 07:53,1.0,35.2204294,-106.606689,True,True,False,S74038244
962,y00321,Chimney/Vaux's Swift,Chaetura pelagica/vauxi,L466266,Atascadero Wastewater Treatment Ponds--no internal access,2020-09-25 06:42,20.0,35.4816927,-120.6434119,True,False,False,S74060007
963,y00694,Great/Double-crested Cormorant,Phalacrocorax carbo/auritus,L865421,Acadia NP--Schoodic Point,2020-09-25 06:22,35.0,44.3324746,-68.0603456,True,False,False,S74032076
964,y00851,Eurasian/African Collared-Dove,Streptopelia decaocto/roseogrisea,L10053852,Sweetwater Park,2020-09-25 02:40,1.0,33.6059164,-111.9884062,True,False,True,S74107866
965,subfly,Sulphur-bellied Flycatcher,Myiodynastes luteiventris,L12351974,"stakeout Sulphur-bellied Flycatcher, Long Beach (Sep 2020)",2020-09-24 17:00,1.0,33.7857481,-118.1513682,True,True,False,S74023816
966,y00332,White-crowned/White-throated Sparrow,Zonotrichia leucophrys/albicollis,L12359414,"3151 WIS-31, Caledonia US-WI 42.75840, -87.83607",2020-09-24 13:33,1.0,42.7584,-87.836067,True,False,True,S74013316
967,myiarc,Myiarchus sp.,Myiarchus sp.,L144858,Riparian Preserve at Gilbert Water Ranch,2020-09-24 12:29,1.0,33.3614502,-111.7339478,True,False,False,S74010719
968,baispa,Baird's Sparrow,Centronyx bairdii,L2883112,Chiricahua Desert Museum,2020-09-24 11:50,1.0,31.87029,-109.0351,True,True,False,S74004989
969,blkswa,Black Swan,Cygnus atratus,L374880,Lake Eola Park,2020-09-24 10:50,2.0,28.5441162,-81.3731575,True,False,False,S74057803
970,refcor,Red-faced Cormorant,Phalacrocorax urile,L11072374,Fort Abercrombie,2020-09-24 10:00,7.0,57.8340488,-152.3572397,True,True,True,S74012259
971,winwre,Pacific/Winter Wren,Troglodytes pacificus/hiemalis,L12205661,Butterfield Canyon Rd Turnoff,2020-09-24 09:41,1.0,40.513171,-112.092283,True,True,True,S73999936
972,frigat,frigatebird sp.,Fregata sp.,L140452,Whitefish Point,2020-09-24 08:30,1.0,46.769001,-84.9530029,True,True,False,S74019478
973,brewar,Brewster's Warbler (hybrid),Vermivora chrysoptera x cyanoptera (F1 hybrid),L585696,Battery Kemble Park,2020-09-24 08:07,1.0,38.9271154,-77.0947981,True,True,False,S73998049
974,nightj1,nightjar sp.,Caprimulgidae sp.,L1776225,Heron Pond Natural Area,2020-09-24 07:58,2.0,39.7943468,-104.9725959,True,False,False,S74003342
975,y01099,Mexican/Mottled Duck,Anas diazi/fulvigula,L8174694,Royal oak estates  nearby canal,2020-09-24 07:47,1.0,26.265317,-98.212159,True,False,True,S74008508
976,y00219,Arctic/Pacific Loon,Gavia arctica/pacifica,L140452,Whitefish Point,2020-09-24 07:31,1.0,46.769001,-84.9530029,True,True,False,S74017250
977,y00645,Townsend's/Hermit Warbler,Setophaga townsendi/occidentalis,L144858,Riparian Preserve at Gilbert Water Ranch,2020-09-24 07:30,1.0,33.3614502,-111.7339478,True,False,False,S74011455
978,y00326,Oak/Juniper Titmouse (Plain Titmouse),Baeolophus inornatus/ridgwayi,L1149403,Lava Beds NM--Cave Loop Rd.,2020-09-24 07:30,6.0,41.7058075,-121.5164709,True,False,False,S74014354
979,cuckoo3,cuckoo sp. (Cuculidae sp.),Cuculidae sp.,L880645,Michaux SF--Camp Michaux,2020-09-24 07:26,1.0,40.037206,-77.3385448,True,True,False,S73994106
980,procel2,Procellariid sp.,Procellariidae sp.,L12358210,"88-131 Kai Ave, Captain Cook US-HI 19.20455, -155.90371",2020-09-24 06:29,1.0,19.204553,-155.90371,True,False,True,S74005745
981,towshe2,Newell's Shearwater,Puffinus newelli,L7991696,Glass Beach Cliff Seawatch,2020-09-23 18:47,4.0,21.8965995,-159.5828359,True,False,True,S73986187
982,hawpet1,Hawaiian Petrel,Pterodroma sandwichensis,L7991696,Glass Beach Cliff Seawatch,2020-09-23 18:47,1.0,21.8965995,-159.5828359,True,False,True,S73986187
983,bufpar,Turquoise-fronted Parrot,Amazona aestiva,L4093801,Parrot roost--E. Washington Blvd and Fair Oaks Ave,2020-09-23 18:17,1.0,34.1691064,-118.1503576,True,False,False,S73983066
